source,domain,item,prior_weight,horizon,control,graph_mean,control_mean,S_graph,graph_prior_loss_mean,D_dX_norm_true,D_dX_norm_control,gap_D_dX_norm_control_minus_true,D_X_norm_true,D_X_norm_control,gap_D_X_norm_control_minus_true,gap_R_low_dX_2_true_minus_control,gap_R_low_dX_4_true_minus_control,gap_R_low_dX_8_true_minus_control,gap_R_low_X_2_true_minus_control,gap_R_low_X_4_true_minus_control,gap_R_low_X_8_true_minus_control,gap_trace_control_minus_true,gap_frobenius_control_minus_true,gap_lambda_max_control_minus_true,gap_spectral_gap_control_minus_true
cycle4_ho_lambda_robustness,HO,scalefree,0.005,16,permuted_graph,0.0095420843637031,0.006322673411988136,-0.0032194109517149636,0.08074928272377561,7.149613225458169,3.9276123093852804,-3.2220009160728886,3.6150129595271605,3.920647086702445,0.3056341271752845,-0.005288323555451039,-0.035133378147837624,-0.07970070865158557,0.04368864577881415,0.027113479904375973,0.04379908888182718,0.0,0.0,-3.552713678800501e-15,-1.1102230246251565e-16
cycle4_ho_lambda_robustness,HO,scalefree,0.005,32,permuted_graph,0.033702181393487594,0.015658678189437423,-0.01804350320405017,0.08074928272377561,7.149613225458169,3.9276123093852804,-3.2220009160728886,3.6150129595271605,3.920647086702445,0.3056341271752845,-0.005288323555451039,-0.035133378147837624,-0.07970070865158557,0.04368864577881415,0.027113479904375973,0.04379908888182718,0.0,0.0,-3.552713678800501e-15,-1.1102230246251565e-16
cycle4_ho_lambda_robustness,HO,scalefree,0.005,16,random_graph,0.0095420843637031,0.0059415931722873625,-0.0036004911914157374,0.08074928272377561,7.149613225458169,3.9603422822077863,-3.1892709432503827,3.6150129595271605,3.917993438935679,0.30298047940851847,-0.0077874704156006575,-0.03506583731458368,-0.07566375324198191,0.040132774364088214,0.02451816970745998,0.04217175086502814,0.0,-4.28568789888287,-5.243480251921877,-0.5041619790642089
cycle4_ho_lambda_robustness,HO,scalefree,0.005,32,random_graph,0.033702181393487594,0.014749790464217464,-0.018952390929270133,0.08074928272377561,7.149613225458169,3.9603422822077863,-3.1892709432503827,3.6150129595271605,3.917993438935679,0.30298047940851847,-0.0077874704156006575,-0.03506583731458368,-0.07566375324198191,0.040132774364088214,0.02451816970745998,0.04217175086502814,0.0,-4.28568789888287,-5.243480251921877,-0.5041619790642089
cycle4_ho_lambda_robustness,HO,scalefree,0.01,16,permuted_graph,0.0058894502581097186,0.0051822776440531015,-0.000707172614056617,0.04985286405361775,7.149613225458169,3.9276123093852804,-3.2220009160728886,3.6150129595271605,3.920647086702445,0.3056341271752845,-0.005288323555451039,-0.035133378147837624,-0.07970070865158557,0.04368864577881415,0.027113479904375973,0.04379908888182718,0.0,0.0,-3.552713678800501e-15,-1.1102230246251565e-16
cycle4_ho_lambda_robustness,HO,scalefree,0.01,32,permuted_graph,0.012965526224838363,0.013968332398993274,0.0010028061741549112,0.04985286405361775,7.149613225458169,3.9276123093852804,-3.2220009160728886,3.6150129595271605,3.920647086702445,0.3056341271752845,-0.005288323555451039,-0.035133378147837624,-0.07970070865158557,0.04368864577881415,0.027113479904375973,0.04379908888182718,0.0,0.0,-3.552713678800501e-15,-1.1102230246251565e-16
cycle4_ho_lambda_robustness,HO,scalefree,0.01,16,random_graph,0.0058894502581097186,0.006585604634084221,0.0006961543759745024,0.04985286405361775,7.149613225458169,3.9603422822077863,-3.1892709432503827,3.6150129595271605,3.917993438935679,0.30298047940851847,-0.0077874704156006575,-0.03506583731458368,-0.07566375324198191,0.040132774364088214,0.02451816970745998,0.04217175086502814,0.0,-4.28568789888287,-5.243480251921877,-0.5041619790642089
cycle4_ho_lambda_robustness,HO,scalefree,0.01,32,random_graph,0.012965526224838363,0.02345734225430836,0.010491816029469999,0.04985286405361775,7.149613225458169,3.9603422822077863,-3.1892709432503827,3.6150129595271605,3.917993438935679,0.30298047940851847,-0.0077874704156006575,-0.03506583731458368,-0.07566375324198191,0.040132774364088214,0.02451816970745998,0.04217175086502814,0.0,-4.28568789888287,-5.243480251921877,-0.5041619790642089
cycle4_ho_lambda_robustness,HO,scalefree,0.05,16,permuted_graph,0.006306981551460922,0.005905220786290657,-0.00040176076517026496,0.022255111213221598,7.149613225458169,3.9276123093852804,-3.2220009160728886,3.6150129595271605,3.920647086702445,0.3056341271752845,-0.005288323555451039,-0.035133378147837624,-0.07970070865158557,0.04368864577881415,0.027113479904375973,0.04379908888182718,0.0,0.0,-3.552713678800501e-15,-1.1102230246251565e-16
cycle4_ho_lambda_robustness,HO,scalefree,0.05,32,permuted_graph,0.02332572654510538,0.017501761347779796,-0.005823965197325583,0.022255111213221598,7.149613225458169,3.9276123093852804,-3.2220009160728886,3.6150129595271605,3.920647086702445,0.3056341271752845,-0.005288323555451039,-0.035133378147837624,-0.07970070865158557,0.04368864577881415,0.027113479904375973,0.04379908888182718,0.0,0.0,-3.552713678800501e-15,-1.1102230246251565e-16
cycle4_ho_lambda_robustness,HO,scalefree,0.05,16,random_graph,0.006306981551460922,0.005799941540721598,-0.0005070400107393238,0.022255111213221598,7.149613225458169,3.9603422822077863,-3.1892709432503827,3.6150129595271605,3.917993438935679,0.30298047940851847,-0.0077874704156006575,-0.03506583731458368,-0.07566375324198191,0.040132774364088214,0.02451816970745998,0.04217175086502814,0.0,-4.28568789888287,-5.243480251921877,-0.5041619790642089
cycle4_ho_lambda_robustness,HO,scalefree,0.05,32,random_graph,0.02332572654510538,0.01738551306900465,-0.005940213476100728,0.022255111213221598,7.149613225458169,3.9603422822077863,-3.1892709432503827,3.6150129595271605,3.917993438935679,0.30298047940851847,-0.0077874704156006575,-0.03506583731458368,-0.07566375324198191,0.040132774364088214,0.02451816970745998,0.04217175086502814,0.0,-4.28568789888287,-5.243480251921877,-0.5041619790642089
cycle5_ho_lattice_bridge,HO,lattice,0.001,16,permuted_graph,0.011481113103218378,0.009284343172718462,-0.002196769930499916,0.31203505482524635,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle5_ho_lattice_bridge,HO,lattice,0.001,32,permuted_graph,0.03603367248239616,0.03109508959266047,-0.004938582889735692,0.31203505482524635,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle5_ho_lattice_bridge,HO,lattice,0.001,16,random_graph,0.011481113103218378,0.009119986280954133,-0.0023611268222642444,0.31203505482524635,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle5_ho_lattice_bridge,HO,lattice,0.001,32,random_graph,0.03603367248239616,0.02743772486379991,-0.00859594761859625,0.31203505482524635,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle5_ho_lattice_bridge,HO,lattice,0.005,16,permuted_graph,0.00876604017879193,0.006568265640332052,-0.002197774538459878,0.09844280200079084,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle5_ho_lattice_bridge,HO,lattice,0.005,32,permuted_graph,0.03313035018897305,0.01889300181840857,-0.014237348370564479,0.09844280200079084,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle5_ho_lattice_bridge,HO,lattice,0.005,16,random_graph,0.00876604017879193,0.00673549954080954,-0.00203054063798239,0.09844280200079084,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle5_ho_lattice_bridge,HO,lattice,0.005,32,random_graph,0.03313035018897305,0.019632344561008118,-0.01349800562796493,0.09844280200079084,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle5_ho_lattice_bridge,HO,lattice,0.01,16,permuted_graph,0.006208508822601289,0.005043557088356465,-0.0011649517342448238,0.05606155229214993,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle5_ho_lattice_bridge,HO,lattice,0.01,32,permuted_graph,0.019297416554763917,0.014132362561455617,-0.0051650539933082995,0.05606155229214993,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle5_ho_lattice_bridge,HO,lattice,0.01,16,random_graph,0.006208508822601289,0.0047162375917347765,-0.0014922712308665124,0.05606155229214993,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle5_ho_lattice_bridge,HO,lattice,0.01,32,random_graph,0.019297416554763917,0.012874577322509139,-0.0064228392322547775,0.05606155229214993,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle5_ho_lattice_bridge,HO,lattice,0.05,16,permuted_graph,0.005479718484760573,0.005830765979286904,0.0003510474945263315,0.02365286251866362,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle5_ho_lattice_bridge,HO,lattice,0.05,32,permuted_graph,0.01789794109451274,0.016617926846568782,-0.0012800142479439565,0.02365286251866362,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle5_ho_lattice_bridge,HO,lattice,0.05,16,random_graph,0.005479718484760573,0.005923558503855019,0.00044384001909444654,0.02365286251866362,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle5_ho_lattice_bridge,HO,lattice,0.05,32,random_graph,0.01789794109451274,0.01685699229904761,-0.0010409487954651277,0.02365286251866362,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle5_ho_lattice_bridge,HO,lattice,0.1,16,permuted_graph,0.005634264801240837,0.006634474569000304,0.0010002097677594673,0.020892648089728832,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle5_ho_lattice_bridge,HO,lattice,0.1,32,permuted_graph,0.01690660595583419,0.019773065974004567,0.002866460018170376,0.020892648089728832,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle5_ho_lattice_bridge,HO,lattice,0.1,16,random_graph,0.005634264801240837,0.0066610168956685815,0.0010267520944277448,0.020892648089728832,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle5_ho_lattice_bridge,HO,lattice,0.1,32,random_graph,0.01690660595583419,0.0198716339111949,0.0029650279553607092,0.020892648089728832,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
